Latitude,Longitude,Magnitude,Year,Month,Day,Hour,Minute,BigEarthquake,CountryLong,CountryShort,CityLong,CityShort
-9.302,158.691,6.1,1997,10,6,20,52,1,Solomon Islands,SB,6R2WMMXR+6C,6R2WMMXR+6C
-9.321,158.732,6.0,1997,10,10,18,45,1,Solomon Islands,SB,6R2WMPHJ+JQ,6R2WMPHJ+JQ
36.37899999999991,22.071,6.5,1997,10,13,13,39,1,8G8493HC+H9,8G8493HC+H9,8G8493HC+H9,8G8493HC+H9
-22.1009999999999,-176.771999999999,7.8,1997,10,14,9,53,1,5295V6XH+J6,5295V6XH+J6,5295V6XH+J6,5295V6XH+J6
-30.933,-71.2199999999999,7.1,1997,10,15,1,3,1,Chile,CL,Coquimbo,Coquimbo
51.43,-177.877,6.4,1997,10,15,3,11,1,United States,US,9234C4JF+26,9234C4JF+26
-57.537999999999904,147.97,6.2,1997,10,17,9,55,1,3RJ9FX6C+Q2,3RJ9FX6C+Q2,3RJ9FX6C+Q2,3RJ9FX6C+Q2
-20.888,-178.839,6.0,1997,10,17,15,2,1,52F34566+QC,52F34566+QC,52F34566+QC,52F34566+QC
-4.368,-76.6809999999999,7.2,1997,10,28,6,15,1,Peru,PE,Loreto,Loreto
-30.744,-71.224,6.2,1997,11,3,19,17,1,Chile,CL,Coquimbo,Coquimbo
-6.736,129.020999999999,6.1,1997,11,3,19,17,1,Indonesia,ID,6Q5F727C+H9,6Q5F727C+H9
35.069,87.325,7.5,1997,11,8,10,2,1,China,CN,Tibet,Tibet
13.849,-88.808,6.5,1997,11,9,22,56,1,El Salvador,SV,Cabañas Department,Cabañas Department
31.187,140.485999999999,6.2,1997,11,10,23,6,1,8R325FPP+Q9,8R325FPP+Q9,8R325FPP+Q9,8R325FPP+Q9
38.859,25.795,6.1,1997,11,14,21,38,1,Greece,GR,8GC7VQ5V+JX,8GC7VQ5V+JX
43.813,145.019,6.1,1997,11,15,7,5,1,Japan,JP,Hokkaido,Hokkaido
-15.145,167.375,7.0,1997,11,15,18,59,1,Vanuatu,VU,5VP9V94F+2X,5VP9V94F+2X
37.57,20.6559999999999,6.6,1997,11,18,13,7,1,Greece,GR,8G92HMC4+2C,8G92HMC4+2C
22.212,92.7019999999999,6.1,1997,11,21,11,23,1,India,IN,Mizoram,MZ
1.241,122.536,7.0,1997,11,25,12,14,1,Indonesia,ID,6QH46GRP+9C,6QH46GRP+9C
-13.74,-68.7879999999999,6.7,1997,11,28,22,53,1,Bolivia,BO,La Paz Department,La Paz Department
13.6389999999999,-90.658,6.0,1997,12,4,14,56,1,765FJ8QR+HQ,765FJ8QR+HQ,765FJ8QR+HQ,765FJ8QR+HQ
54.841,162.035,7.8,1997,12,5,11,26,1,Russia,RU,Kamchatka Krai,Kamchatka Krai
53.752,161.746,6.6,1997,12,5,18,48,1,Russia,RU,9V53QP2W+R9,9V53QP2W+R9
53.972,161.908999999999,6.6,1997,12,6,10,59,1,Russia,RU,9V53XWC5+QH,9V53XWC5+QH
54.658,162.882,6.5,1997,12,7,17,56,1,Russia,RU,9V64MV5J+5R,9V64MV5J+5R
3.929,-75.787,6.4,1997,12,11,7,56,1,Colombia,CO,Tolima,Tolima
16.1069999999999,-98.852,6.0,1997,12,16,11,48,1,Mexico,MX,7683444X+Q6,7683444X+Q6
51.18699999999991,178.871,6.6,1997,12,17,4,38,1,United States,US,9V3W5VPC+R9,9V3W5VPC+R9
36.387,70.77299999999991,6.3,1997,12,17,5,51,1,Afghanistan,AF,Badakhshan,Badakhshan
13.84,-88.739,6.1,1997,12,18,15,2,1,El Salvador,SV,Cabañas Department,Cabañas Department
-5.495,147.866999999999,7.2,1997,12,22,2,5,1,Papua New Guinea,PG,Morobe Province,Morobe Province
13.742,-90.316,6.1,1997,12,22,10,3,1,Guatemala,GT,PMRM+RH,PMRM+RH
-55.783,-4.218,6.2,1997,12,27,20,11,1,3CPQ6Q8J+RR,3CPQ6Q8J+RR,3CPQ6Q8J+RR,3CPQ6Q8J+RR
23.913,141.907,6.4,1998,1,1,6,11,1,7RM3WW74+5R,7RM3WW74+5R,7RM3WW74+5R,7RM3WW74+5R
-35.4739999999999,-16.1909999999999,6.3,1998,1,3,6,10,1,4CP5GRG5+CH,4CP5GRG5+CH,4CP5GRG5+CH,4CP5GRG5+CH
-22.3009999999999,170.911,7.5,1998,1,4,6,11,1,5V9GMWX6+HC,5V9GMWX6+HC,5V9GMWX6+HC,5V9GMWX6+HC
-12.029,-72.0739999999999,6.4,1998,1,10,4,54,1,Peru,PE,Madre de Dios,Madre de Dios
14.374,-91.4729999999999,6.6,1998,1,10,8,20,1,Guatemala,GT,Suchitepéquez Department,Suchitepéquez Department
-30.9849999999999,-71.4099999999999,6.6,1998,1,12,10,14,1,Chile,CL,Coquimbo,Coquimbo
-15.848,-179.376,6.7,1998,1,12,16,36,1,Fiji,FJ,52P25J2F+RH,52P25J2F+RH
-15.731,-179.329,6.6,1998,1,14,17,24,1,Fiji,FJ,52P27M9C+JC,52P27M9C+JC
-2.11,68.09399999999991,6.0,1998,1,14,18,53,1,6J9CV3RV+2H,6J9CV3RV+2H,6J9CV3RV+2H,6J9CV3RV+2H
-44.970999999999904,-79.488,6.2,1998,1,19,18,23,1,47722GH6+JR,47722GH6+JR,47722GH6+JR,47722GH6+JR
-20.768,-179.178,6.0,1998,1,27,2,14,1,52F26RJC+QR,52F26RJC+QR,52F26RJC+QR,52F26RJC+QR
-22.542,179.048,6.3,1998,1,27,19,55,1,5V9XF25X+56,5V9XF25X+56,5V9XF25X+56,5V9XF25X+56
-22.411,179.035,6.5,1998,1,27,21,5,1,5V9XH2QM+HX,5V9XH2QM+HX,5V9XH2QM+HX,5V9XH2QM+HX
-23.913,-70.20699999999991,7.1,1998,1,30,12,16,1,Chile,CL,Antofagasta,Antofagasta
-35.7629999999999,-97.058,6.0,1998,1,31,23,30,1,46P46WPR+RR,46P46WPR+RR,46P46WPR+RR,46P46WPR+RR
15.8829999999999,-96.298,6.4,1998,2,3,3,2,1,Mexico,MX,Oaxaca,Oax.
24.821,141.746,6.4,1998,2,7,1,18,1,7RP3RPCW+99,7RP3RPCW+99,7RP3RPCW+99,7RP3RPCW+99
52.718,-33.677,6.8,1998,2,16,23,53,1,9948P89F+56,9948P89F+56,9948P89F+56,9948P89F+56
-4.476,129.081999999999,6.5,1998,2,19,14,14,1,Indonesia,ID,6Q7FG3FJ+JQ,6Q7FG3FJ+JQ
36.47899999999991,71.0859999999999,6.4,1998,2,20,12,18,1,Afghanistan,AF,Badakhshan,Badakhshan
14.38,-91.46599999999992,6.2,1998,3,3,2,24,1,Guatemala,GT,Suchitepéquez Department,Suchitepéquez Department
30.154,57.60499999999991,6.6,1998,3,14,19,40,1,Iran,IR,Kerman Province,Kerman Province
-50.008,163.107,6.7,1998,3,20,21,8,1,3VX5X4R4+RQ,3VX5X4R4+RQ,3VX5X4R4+RQ,3VX5X4R4+RQ
79.888,1.856,6.2,1998,3,21,16,33,1,CFF3VVQ4+59,CFF3VVQ4+59,CFF3VVQ4+59,CFF3VVQ4+59
36.433,70.13299999999991,6.0,1998,3,21,18,22,1,Afghanistan,AF,Badakhshan,Badakhshan
-11.43,66.245,6.1,1998,3,22,1,8,1,5JW8H69W+X2,5JW8H69W+X2,5JW8H69W+X2,5JW8H69W+X2
-62.877,149.526999999999,8.1,1998,3,25,3,12,1,3R9F4GFG+5Q,3R9F4GFG+5Q,3R9F4GFG+5Q,3R9F4GFG+5Q
-63.612,147.937,6.5,1998,3,25,12,17,1,3R899WQP+6R,3R899WQP+6R,3R899WQP+6R,3R899WQP+6R
-0.239,-17.9319999999999,6.1,1998,3,29,7,14,1,6CF4Q369+96,6CF4Q369+96,6CF4Q369+96,6CF4Q369+96
-17.552,-179.092,7.2,1998,3,29,19,48,1,Fiji,FJ,Lau,Lau
-0.544,99.26099999999992,7.0,1998,4,1,17,56,1,Indonesia,ID,6MFXF746+C9,6MFXF746+C9
-40.316,-74.87399999999991,6.7,1998,4,1,22,42,1,Chile,CL,47F7M4MG+JC,47F7M4MG+JC
-8.148,-74.238,6.6,1998,4,3,22,1,1,Peru,PE,Ucayali,Ucayali
-1.322,-15.651,6.2,1998,4,10,16,40,1,6CC6M8HX+5H,6CC6M8HX+5H,6CC6M8HX+5H,6CC6M8HX+5H
-23.635,-176.110999999999,6.2,1998,4,11,0,44,1,52859V8Q+2J,52859V8Q+2J,52859V8Q+2J,52859V8Q+2J
46.24499999999991,13.6519999999999,6.0,1998,4,12,10,55,1,Slovenia,SI,Tolmin,Tolmin
-23.821,-179.871,6.1,1998,4,14,3,41,1,528254HH+JJ,528254HH+JJ,528254HH+JJ,528254HH+JJ
58.502,164.449999999999,6.1,1998,4,15,15,23,1,Russia,RU,9VC6GC2X+RX,9VC6GC2X+RX
18.5249999999999,-101.203,6.0,1998,4,20,22,59,1,Mexico,MX,Guerrero,Gro.
-35.2659999999999,-17.326,6.3,1998,4,25,6,7,1,4CP4PMMF+JJ,4CP4PMMF+JJ,4CP4PMMF+JJ,4CP4PMMF+JJ
-2.995,136.282,6.2,1998,4,27,18,40,1,Indonesia,ID,Papua,Papua
22.306,125.308,7.5,1998,5,3,23,30,1,7QJ78845+95,7QJ78845+95,7QJ78845+95,7QJ78845+95
13.676,-90.747,6.3,1998,5,10,6,5,1,765FM7G3+C6,765FM7G3+C6,765FM7G3+C6,765FM7G3+C6
-5.147,151.714,6.6,1998,5,13,23,2,1,Papua New Guinea,PG,East New Britain Province,East New Britain Province
40.25399999999991,143.252999999999,6.0,1998,5,14,18,56,1,8RG57733+H5,8RG57733+H5,8RG57733+H5,8RG57733+H5
14.178,144.88,6.0,1998,5,15,5,58,1,7R665VHH+5X,7R665VHH+5X,7R665VHH+5X,7R665VHH+5X
-22.227,-179.519,6.9,1998,5,16,2,22,1,5292QFFJ+59,5292QFFJ+59,5292QFFJ+59,5292QFFJ+59
0.207,119.584,6.7,1998,5,21,5,34,1,Indonesia,ID,6H4M+QH,6H4M+QH
-43.39999999999991,41.387,6.3,1998,5,21,22,31,1,4H83J92P+2R,4H83J92P+2R,4H83J92P+2R,4H83J92P+2R
-17.731,-65.4309999999999,6.6,1998,5,22,4,48,1,Bolivia,BO,Cochabamba Department,Cochabamba Department
8.138,123.726,6.0,1998,5,23,17,44,1,Philippines,PH,Northern Mindanao,Northern Mindanao
-5.845,149.704,6.0,1998,5,27,15,27,1,Papua New Guinea,PG,West New Britain Province,West New Britain Province
52.23899999999991,159.526,6.0,1998,5,27,20,41,1,Russia,RU,9R4X6GQG+J9,9R4X6GQG+J9
37.106,70.1099999999999,6.6,1998,5,30,6,22,1,Afghanistan,AF,Badakhshan,Badakhshan
39.027,143.441,6.2,1998,5,30,18,18,1,8RF52CGR+QC,8RF52CGR+QC,8RF52CGR+QC,8RF52CGR+QC
52.889,160.067,6.9,1998,6,1,5,34,1,Russia,RU,9V42V3Q8+JR,9V42V3Q8+JR
15.959,-93.77599999999993,6.3,1998,6,7,23,20,1,Mexico,MX,Chiapas,Chis.
-52.988,159.836999999999,6.2,1998,6,16,9,35,1,3RVX2R6P+RQ,3RVX2R6P+RQ,3RVX2R6P+RQ,3RVX2R6P+RQ
-11.5719999999999,-13.894,6.3,1998,6,18,4,17,1,5CW8C4H4+59,5CW8C4H4+59,5CW8C4H4+59,5CW8C4H4+59
-30.105,-177.925,6.0,1998,6,20,20,24,1,42X4V3WG+22,42X4V3WG+22,42X4V3WG+22,42X4V3WG+22
-37.295,-17.3909999999999,6.0,1998,6,24,10,44,1,4CJ4PJ35+XJ,4CJ4PJ35+XJ,4CJ4PJ35+XJ,4CJ4PJ35+XJ
36.878,35.307,6.3,1998,6,27,13,55,1,Türkiye,TR,Adana,Adana
-60.35399999999991,153.143,6.3,1998,6,29,23,37,1,3RFMJ4WV+C6,3RFMJ4WV+C6,3RFMJ4WV+C6,3RFMJ4WV+C6
38.64999999999991,-28.626,6.2,1998,7,9,5,19,1,Portugal,PT,M92F+2H,M92F+2H
38.71699999999991,48.50699999999991,6.0,1998,7,9,14,19,1,Azerbaijan,AZ,Lerik,Lerik
-30.4869999999999,-178.994,6.9,1998,7,9,14,45,1,42X3G274+5C,42X3G274+5C,42X3G274+5C,42X3G274+5C
60.3778,-152.8193,6.3,1998,7,9,19,39,1,United States,US,Alaska,AK
-11.0399999999999,166.16,7.0,1998,7,16,11,56,1,Solomon Islands,SB,5VW8X565+2X,5VW8X565+2X
-2.961,141.925999999999,7.0,1998,7,17,8,49,1,Papua New Guinea,PG,Unnamed Road,Unnamed Road
-18.369,168.173,6.1,1998,7,18,16,41,1,Vanuatu,VU,5VHCJ5JF+C6,5VHCJ5JF+C6
-21.8359999999999,-175.792,6.0,1998,7,19,15,58,1,52C65675+J5,52C65675+J5,52C65675+J5,52C65675+J5
21.254,122.019,6.1,1998,7,24,18,44,1,7QH47239+HJ,7QH47239+HJ,7QH47239+HJ,7QH47239+HJ
-13.608,166.866999999999,6.3,1998,7,25,2,39,1,Vanuatu,VU,5VR89VR8+QQ,5VR89VR8+QQ
-32.3119999999999,-71.286,6.4,1998,7,29,7,14,1,Chile,CL,Valparaíso,Valparaíso
-2.693,138.901,6.7,1998,7,29,18,0,1,Indonesia,ID,Papua,Papua
-21.614,169.819999999999,6.1,1998,7,31,12,40,1,5VCF9RP9+9X,5VCF9RP9+9X,5VCF9RP9+9X,5VCF9RP9+9X
-21.6439999999999,169.919,6.0,1998,7,31,12,48,1,5VCF9W49+9H,5VCF9W49+9H,5VCF9W49+9H,5VCF9W49+9H
-0.593,-80.393,7.2,1998,8,4,18,59,1,Ecuador,EC,Manabí,Manabí
-54.67399999999991,-135.520999999999,6.2,1998,8,5,12,54,1,34Q68FGH+CJ,34Q68FGH+CJ,34Q68FGH+CJ,34Q68FGH+CJ
7.324,94.305,6.0,1998,8,10,9,52,1,6MVP88F4+H2,6MVP88F4+H2,6MVP88F4+H2,6MVP88F4+H2
28.9319999999999,139.329,7.1,1998,8,20,6,40,1,7QWXW8JH+RJ,7QWXW8JH+RJ,7QWXW8JH+RJ,7QWXW8JH+RJ
51.618,175.247999999999,6.3,1998,8,20,15,0,1,United States,US,9V3QJ69X+55,9V3QJ69X+55
14.6969999999999,120.046,6.1,1998,8,23,5,36,1,Philippines,PH,M2WW+R9,M2WW+R9
11.663,-88.0379999999999,6.7,1998,8,23,13,57,1,763HMX76+5R,763HMX76+5R,763HMX76+5R,763HMX76+5R
39.659999999999904,77.343,6.4,1998,8,27,9,3,1,China,CN,Xinjiang,Xinjiang
-0.154,125.018,6.1,1998,8,28,12,40,1,Indonesia,ID,6QF7R2W9+C6,6QF7R2W9+C6
-55.737,-27.045,6.0,1998,8,29,8,30,1,39PJ7X74+62,39PJ7X74+62,39PJ7X74+62,39PJ7X74+62
17.0919999999999,148.133,6.3,1998,8,30,1,48,1,7R9C34RM+Q5,7R9C34RM+Q5,7R9C34RM+Q5,7R9C34RM+Q5
50.909999999999904,-130.66,6.1,1998,8,30,11,33,1,942FW85R+X2,942FW85R+X2,942FW85R+X2,942FW85R+X2
5.41,126.764,6.8,1998,9,2,8,37,1,Indonesia,ID,6QQ8CQ57+XJ,6QQ8CQ57+XJ
-29.4499999999999,-71.715,6.6,1998,9,3,17,37,1,Chile,CL,572CG7XM+XX,572CG7XM+XX
-36.24,-97.7109999999999,6.1,1998,9,7,0,39,1,46M4Q76Q+2J,46M4Q76Q+2J,46M4Q76Q+2J,46M4Q76Q+2J
-34.75,-107.980999999999,6.1,1998,9,14,4,43,1,45QJ7229+2J,45QJ7229+2J,45QJ7229+2J,45QJ7229+2J
51.618,-173.15,6.1,1998,9,14,23,16,1,United States,US,9238JR9X+5X,9238JR9X+5X
-5.624,151.637,6.3,1998,9,15,8,35,1,Papua New Guinea,PG,9JGP+CR,9JGP+CR
0.262,122.467,6.0,1998,9,21,6,52,1,Indonesia,ID,6QG47F68+RQ,6QG47F68+RQ
-13.573,166.791,6.4,1998,9,21,12,9,1,Vanuatu,VU,5VR8CQGR+R9,5VR8CQGR+R9
11.8219999999999,143.154,6.0,1998,9,22,1,16,1,7R35R5C3+RH,7R35R5C3+RH,7R35R5C3+RH,7R35R5C3+RH
-8.194,112.413,6.6,1998,9,28,13,34,1,Indonesia,ID,East Java,East Java
3.84,126.407,6.2,1998,9,28,19,23,1,Indonesia,ID,6QM8RCR4+2Q,6QM8RCR4+2Q
13.738,-45.56499999999991,6.0,1998,10,1,3,41,1,785PPCQP+52,785PPCQP+52,785PPCQP+52,785PPCQP+52
28.5049999999999,127.614999999999,6.2,1998,10,3,11,15,1,7QW9GJ38+X2,7QW9GJ38+X2,7QW9GJ38+X2,7QW9GJ38+X2
-16.119,-71.40399999999991,6.1,1998,10,8,4,51,1,Peru,PE,Arequipa,Arequipa
11.321,-86.45099999999991,6.0,1998,10,9,11,54,1,763M8GCX+9J,763M8GCX+9J,763M8GCX+9J,763M8GCX+9J
-0.403,119.84,6.0,1998,10,10,16,32,1,Indonesia,ID,Central Sulawesi,Central Sulawesi
-56.912999999999904,-142.617999999999,6.3,1998,10,11,23,36,1,33MV39PJ+RR,33MV39PJ+RR,33MV39PJ+RR,33MV39PJ+RR
0.839,125.965999999999,6.6,1998,10,28,16,25,1,Indonesia,ID,6QG7RXQ8+HC,6QG7RXQ8+HC
-9.135,121.421,6.4,1998,11,8,7,25,1,Indonesia,ID,6Q23VC7C+X9,6Q23VC7C+X9
-6.954,129.021999999999,6.7,1998,11,9,5,30,1,Indonesia,ID,6Q5F22WC+CQ,6Q5F22WC+CQ
-6.92,128.946,7.0,1998,11,9,5,38,1,Indonesia,ID,6Q5C3WHW+XC,6Q5C3WHW+XC
-14.946,167.366999999999,6.0,1998,11,14,15,3,1,Vanuatu,VU,5VQ93938+JQ,5VQ93938+JQ
-21.5889999999999,-176.503999999999,6.3,1998,11,15,2,44,1,52C5CF6W+CC,52C5CF6W+CC,52C5CF6W+CC,52C5CF6W+CC
-3.315,130.765999999999,6.0,1998,11,18,15,48,1,Indonesia,ID,Maluku,Maluku
22.605,125.783,6.3,1998,11,19,15,39,1,7QJ7JQ4M+26,7QJ7JQ4M+26,7QJ7JQ4M+26,7QJ7JQ4M+26
-16.515,-174.751,6.1,1998,11,24,23,54,1,Tonga,TO,52M7F6MX+XH,52M7F6MX+XH
-7.859,158.622,6.2,1998,11,25,18,5,1,Solomon Islands,SB,4JRC+CR,4JRC+CR
-2.071,124.891,7.7,1998,11,29,14,10,1,Indonesia,ID,WVHR+JC,WVHR+JC
1.253,126.197999999999,6.6,1998,12,6,0,47,1,Indonesia,ID,6QH8753X+65,6QH8753X+65
-38.21399999999991,-71.033,6.0,1998,12,14,16,25,1,Chile,CL,Araucania,Araucania
-15.057,167.312999999999,6.0,1998,12,14,19,35,1,Vanuatu,VU,5VP9W8V7+55,5VP9W8V7+55
31.2869999999999,131.286,6.0,1998,12,16,0,18,1,Japan,JP,77PP+RC,77PP+RC
1.12,126.175,6.2,1998,12,16,17,45,1,Indonesia,ID,45CF+2X,45CF+2X
-1.364,123.644,6.1,1998,12,26,15,39,1,Indonesia,ID,JJPV+9J,JJPV+9J
-21.632,-176.376,6.9,1998,12,27,0,38,1,52C59J9F+5H,52C59J9F+5H,52C59J9F+5H,52C59J9F+5H
-18.5019999999999,-174.067,6.0,1999,1,5,8,32,1,Tonga,TO,FWXM+66,FWXM+66
-5.421,151.681,6.0,1999,1,12,8,49,1,Papua New Guinea,PG,East New Britain Province,East New Britain Province
-4.596,153.235,7.0,1999,1,19,3,35,1,Papua New Guinea,PG,6R7MC63P+H2,6R7MC63P+H2
30.6179999999999,131.086,6.4,1999,1,24,0,37,1,Japan,JP,J39P+5C,J39P+5C
-21.132,-174.658999999999,6.1,1999,1,24,7,1,1,Tonga,TO,52C7V89R+5C,52C7V89R+5C
-26.463,74.4759999999999,6.3,1999,1,24,8,0,1,5J5PGFPG+R9,5J5PGFPG+R9,5J5PGFPG+R9,5J5PGFPG+R9
4.461,-75.724,6.4,1999,1,25,18,19,1,Colombia,CO,Quindio,Quindio
52.886,-169.122999999999,6.6,1999,1,28,8,10,1,United States,US,Alaska,AK
-4.582,153.657999999999,6.4,1999,1,28,18,24,1,Papua New Guinea,PG,6R7MCM95+66,6R7MCM95+66
-20.305,-174.365,6.3,1999,2,3,1,13,1,Tonga,TO,52F7MJVP+X2,52F7MJVP+X2
19.1999999999999,121.265,6.0,1999,2,6,17,45,1,Philippines,PH,7QF36727+2X,7QF36727+2X
-12.853,166.697,7.3,1999,2,6,21,47,1,Vanuatu,VU,5VV84MWW+QR,5VV84MWW+QR
34.259,69.364,6.0,1999,2,11,14,8,1,Afghanistan,AF,Kabul,Kabul
-3.558,144.83,6.2,1999,2,13,14,45,1,Papua New Guinea,PG,CRRJ+Q2,CRRJ+Q2
-15.507,167.996,6.0,1999,2,14,21,12,1,Vanuatu,VU,FXVW+59,FXVW+59
-21.452,169.681999999999,6.4,1999,2,22,1,0,1,5VCFGMXJ+6R,5VCFGMXJ+6R,5VCFGMXJ+6R,5VCFGMXJ+6R
0.2,119.541,6.2,1999,2,23,7,27,1,Indonesia,ID,6G2R+29,6G2R+29
51.60399999999991,104.864,6.0,1999,2,25,18,58,1,Russia,RU,Buryatia,Buryatia
28.343,57.19299999999991,6.6,1999,3,4,5,38,1,Iran,IR,Kerman Province,Kerman Province
5.397,121.937,7.1,1999,3,4,8,52,1,Philippines,PH,6QQ39WWP+RR,6QQ39WWP+RR
-34.673,-69.59999999999991,6.0,1999,3,5,3,35,1,Argentina,AR,Mendoza Province,Mendoza Province
-15.766,-179.526,6.1,1999,3,7,20,35,1,Fiji,FJ,52P26FMF+HJ,52P26FMF+HJ
52.05599999999991,159.52,7.0,1999,3,8,12,25,1,Russia,RU,9R4X3G49+9X,9R4X3G49+9X
51.587,-177.668,6.9,1999,3,20,10,47,1,United States,US,9234H8PJ+QR,9234H8PJ+QR
55.896,110.214,6.0,1999,3,21,16,16,1,Russia,RU,Buryatia,Buryatia
30.512,79.403,6.6,1999,3,28,19,5,1,India,IN,Uttarakhand,UT
5.827,-82.616,7.0,1999,3,31,5,54,1,66QVR9GM+QJ,66QVR9GM+QJ,66QVR9GM+QJ,66QVR9GM+QJ
-4.357,152.706999999999,6.2,1999,4,1,21,36,1,Papua New Guinea,PG,New Ireland Province,New Ireland Province
-19.899,168.193,6.2,1999,4,2,17,5,1,5VGC452V+95,5VGC452V+95,5VGC452V+95,5VGC452V+95
-16.66,-72.662,6.8,1999,4,3,6,17,1,Peru,PE,Cerrillos,Cerrillos
13.173,-87.634,6.0,1999,4,3,10,10,1,765J59F8+69,765J59F8+69,765J59F8+69,765J59F8+69
-5.591,149.568,7.4,1999,4,5,11,8,1,Papua New Guinea,PG,West New Britain Province,West New Britain Province
-6.527,147.007,6.4,1999,4,6,8,22,1,Papua New Guinea,PG,Morobe Province,Morobe Province
43.60699999999991,130.349999999999,7.1,1999,4,8,13,10,1,China,CN,Jilin,Jilin
-26.3539999999999,178.221,6.2,1999,4,9,12,16,1,5V5WJ6WC+CC,5V5WJ6WC+CC,5V5WJ6WC+CC,5V5WJ6WC+CC
-6.0,148.495,6.0,1999,4,11,16,50,1,Papua New Guinea,PG,6R6C2F2W+22,6R6C2F2W+22
-21.422,-176.46,6.8,1999,4,13,10,38,1,52C5HGHR+62,52C5HGHR+62,52C5HGHR+62,52C5HGHR+62
-31.888,-179.039999999999,6.5,1999,4,20,19,4,1,42W24X66+Q2,42W24X66+Q2,42W24X66+Q2,42W24X66+Q2
-1.648,-77.783,6.0,1999,4,26,18,17,1,Ecuador,EC,Pastaza,Pastaza
14.364,-94.673,6.3,1999,5,5,22,41,1,7667987G+JQ,7667987G+JQ,7667987G+JQ,7667987G+JQ
29.501,51.88,6.2,1999,5,6,23,0,1,Iran,IR,Fars Province,Fars Province
14.214,-91.94499999999992,6.1,1999,5,8,22,12,1,Guatemala,GT,6374+H2,6374+H2
-5.159,150.88,7.1,1999,5,10,20,33,1,Papua New Guinea,PG,6R6GRVRH+9X,6R6GRVRH+9X
-36.101999999999904,-110.64,6.0,1999,5,11,1,0,1,45MFV9X5+6X,45MFV9X5+6X,45MFV9X5+6X,45MFV9X5+6X
43.031999999999904,143.835,6.2,1999,5,12,17,59,1,Japan,JP,Hokkaido,Hokkaido
-4.751,152.485999999999,7.1,1999,5,16,0,51,1,Papua New Guinea,PG,6FXP+H9,6FXP+H9
-2.642,138.217,6.4,1999,5,16,15,25,1,Indonesia,ID,Papua,Papua
-5.165,152.877,6.6,1999,5,17,10,7,1,Papua New Guinea,PG,6R6JRVMG+XQ,6R6JRVMG+XQ
-5.65,148.532999999999,6.1,1999,5,18,4,19,1,Papua New Guinea,PG,West New Britain Province,West New Britain Province
-20.731,169.881,6.1,1999,5,22,10,8,1,5VFF7V9J+J9,5VFF7V9J+J9,5VFF7V9J+J9,5VFF7V9J+J9
13.897,-90.768,6.3,1999,6,6,7,8,1,Guatemala,GT,V6WJ+RQ,V6WJ+RQ
18.3859999999999,-97.436,7.0,1999,6,15,20,42,1,Mexico,MX,Puebla,Pue.
5.514,126.639,6.4,1999,6,18,10,55,1,Indonesia,ID,GJ7Q+HJ,GJ7Q+HJ
18.324,-101.539,6.3,1999,6,21,17,43,1,Mexico,MX,Guerrero,Gro.
-17.956,-178.187,6.0,1999,6,26,22,5,1,Fiji,FJ,52J32RV7+H6,52J32RV7+H6
49.371,-129.204,6.0,1999,7,2,11,45,1,84XG9QCW+C9,84XG9QCW+C9,84XG9QCW+C9,84XG9QCW+C9
26.323,140.482,6.1,1999,7,3,5,30,1,7RR28FFJ+6Q,7RR28FFJ+6Q,7RR28FFJ+6Q,7RR28FFJ+6Q
49.23299999999991,155.559,6.1,1999,7,7,18,52,1,Russia,RU,8RXQ6HM5+6H,8RXQ6HM5+6H
-6.514,154.943999999999,6.3,1999,7,9,5,4,1,Papua New Guinea,PG,6R5PFWPV+CH,6R5PFWPV+CH
15.782,-88.3299999999999,6.7,1999,7,11,14,14,1,Guatemala,GT,Izabal Department,Izabal Department
-22.5459999999999,179.412,6.0,1999,7,18,10,34,1,5V9XFC36+JQ,5V9XFC36+JQ,5V9XFC36+JQ,5V9XFC36+JQ
-28.629,-177.608,6.5,1999,7,19,2,17,1,523499CR+9Q,523499CR+9Q,523499CR+9Q,523499CR+9Q
-5.151,151.942,6.2,1999,7,26,1,33,1,Papua New Guinea,PG,East New Britain Province,East New Britain Province
-28.69,-177.523,6.1,1999,7,28,0,16,1,52348F6G+2R,52348F6G+2R,52348F6G+2R,52348F6G+2R
-30.285,-178.014,6.3,1999,7,28,10,8,1,42X3PX8P+2C,42X3PX8P+2C,42X3PX8P+2C,42X3PX8P+2C
-30.367,-177.831999999999,6.5,1999,8,1,8,39,1,42X4J5M9+66,42X4J5M9+66,42X4J5M9+66,42X4J5M9+66
-1.716,122.456,6.2,1999,8,12,5,44,1,Indonesia,ID,6QC47FM4+JC,6QC47FM4+JC
-5.885,104.711,6.4,1999,8,14,0,16,1,Indonesia,ID,4P76+XC,4P76+XC
40.74799999999991,29.864,7.7,1999,8,17,0,1,1,Türkiye,TR,27,27
9.044,-84.159,6.9,1999,8,20,10,2,1,66XQ2RVR+HC,66XQ2RVR+HC,66XQ2RVR+HC,66XQ2RVR+HC
-58.311,-13.196,6.2,1999,8,21,21,51,1,3CH8MRQ3+JJ,3CH8MRQ3+JJ,3CH8MRQ3+JJ,3CH8MRQ3+JJ
-40.509,-74.756,6.4,1999,8,22,9,35,1,Chile,CL,47F7F6RV+9H,47F7F6RV+9H
-16.117,168.038999999999,6.6,1999,8,22,12,40,1,Vanuatu,VU,V2MQ+5H,V2MQ+5H
