Latitude,Longitude,Magnitude,Year,Month,Day,Hour,Minute,BigEarthquake
-20.4379999999999,169.287,6.8,1997,5,21,14,10,1
-18.902,175.947,6.0,1997,5,21,16,26,1
18.684,-101.604,6.5,1997,5,22,7,50,1
18.9149999999999,121.336,6.1,1997,5,22,13,21,1
-32.115,179.791,7.1,1997,5,25,23,22,1
-54.924999999999905,-136.169999999999,6.1,1997,5,27,6,10,1
-15.212,-173.328,6.4,1997,5,27,8,0,1
-35.9639999999999,-102.511,6.5,1997,5,29,17,2,1
-57.776,-25.466,6.1,1997,6,2,21,24,1
-21.331,171.542,6.0,1997,6,9,7,24,1
-35.8149999999999,-108.135,6.5,1997,6,10,21,53,1
-5.951,147.026,6.1,1997,6,12,12,7,1
51.347,-179.331999999999,6.4,1997,6,17,21,3,1
-1.924,127.899,6.4,1997,6,24,23,4,1
-49.692,-114.569999999999,6.3,1997,6,26,19,21,1
-30.058,-71.872,6.8,1997,7,6,9,54,1
16.157,-87.917,6.1,1997,7,6,20,13,1
10.598,-63.485999999999905,7.0,1997,7,9,19,24,1
-5.697,110.796,6.0,1997,7,11,9,55,1
43.249,146.381,6.1,1997,7,14,16,9,1
16.3329999999999,-98.21599999999991,6.9,1997,7,19,14,22,1
52.561999999999905,-167.484,6.1,1997,7,20,0,30,1
-22.9819999999999,-66.301,6.1,1997,7,20,10,14,1
-30.3279999999999,-71.917,6.0,1997,7,21,23,19,1
-30.462,-71.906,6.2,1997,7,25,6,47,1
-30.5539999999999,-72.016,6.1,1997,7,25,7,33,1
-30.5169999999999,-71.86199999999991,6.3,1997,7,27,5,21,1
-6.637,130.917,6.0,1997,7,31,21,54,1
-15.16,-175.273,6.1,1997,8,4,18,53,1
-15.212,-175.434,6.0,1997,8,4,19,21,1
-15.477,-179.139999999999,6.6,1997,8,8,22,27,1
-16.013,124.328999999999,6.3,1997,8,10,9,20,1
25.03,125.77,6.2,1997,8,13,4,45,1
-4.373,-105.697999999999,6.3,1997,8,15,7,37,1
-13.592,167.390999999999,6.0,1997,8,17,20,11,1
4.358,96.494,6.0,1997,8,20,7,15,1
-41.715,80.134,6.5,1997,8,20,13,51,1
-15.2349999999999,-175.575999999999,6.5,1997,8,29,6,54,1
-3.562,144.361999999999,6.6,1997,8,29,8,14,1
3.849,-75.74899999999991,6.8,1997,9,2,12,13,1
-55.189999999999905,-128.989,6.1,1997,9,3,6,22,1
-26.5689999999999,178.336,6.8,1997,9,4,4,23,1
-21.349,-174.386,6.1,1997,9,10,12,57,1
8.098,126.642,6.2,1997,9,15,13,5,1
2.109,126.596999999999,6.0,1997,9,17,14,50,1
-28.683,-177.624,7.0,1997,9,20,16,11,1
-13.7609999999999,66.248,6.0,1997,9,25,14,20,1
43.084,12.8119999999999,6.0,1997,9,26,9,40,1
-5.385,128.994,6.0,1997,9,26,15,48,1
31.959,141.877999999999,6.2,1997,9,30,6,27,1
-59.738999999999905,-29.198,6.3,1997,10,5,18,4,1
9.78999999999999,125.779,6.5,1997,10,6,12,30,1
-9.302,158.691,6.1,1997,10,6,20,52,1
-9.321,158.732,6.0,1997,10,10,18,45,1
36.378999999999905,22.071,6.5,1997,10,13,13,39,1
-22.1009999999999,-176.771999999999,7.8,1997,10,14,9,53,1
-30.933,-71.2199999999999,7.1,1997,10,15,1,3,1
51.43,-177.877,6.4,1997,10,15,3,11,1
-57.537999999999904,147.97,6.2,1997,10,17,9,55,1
-20.888,-178.839,6.0,1997,10,17,15,2,1
-4.368,-76.6809999999999,7.2,1997,10,28,6,15,1
-30.744,-71.224,6.2,1997,11,3,19,17,1
-6.736,129.020999999999,6.1,1997,11,3,19,17,1
35.069,87.325,7.5,1997,11,8,10,2,1
13.849,-88.808,6.5,1997,11,9,22,56,1
31.187,140.485999999999,6.2,1997,11,10,23,6,1
38.859,25.795,6.1,1997,11,14,21,38,1
43.813,145.019,6.1,1997,11,15,7,5,1
-15.145,167.375,7.0,1997,11,15,18,59,1
37.57,20.6559999999999,6.6,1997,11,18,13,7,1
22.212,92.7019999999999,6.1,1997,11,21,11,23,1
1.241,122.536,7.0,1997,11,25,12,14,1
-13.74,-68.7879999999999,6.7,1997,11,28,22,53,1
13.6389999999999,-90.658,6.0,1997,12,4,14,56,1
54.841,162.035,7.8,1997,12,5,11,26,1
53.752,161.746,6.6,1997,12,5,18,48,1
53.972,161.908999999999,6.6,1997,12,6,10,59,1
54.658,162.882,6.5,1997,12,7,17,56,1
3.929,-75.787,6.4,1997,12,11,7,56,1
16.1069999999999,-98.852,6.0,1997,12,16,11,48,1
51.186999999999905,178.871,6.6,1997,12,17,4,38,1
36.387,70.77299999999991,6.3,1997,12,17,5,51,1
13.84,-88.739,6.1,1997,12,18,15,2,1
-5.495,147.866999999999,7.2,1997,12,22,2,5,1
13.742,-90.316,6.1,1997,12,22,10,3,1
-55.783,-4.218,6.2,1997,12,27,20,11,1
23.913,141.907,6.4,1998,1,1,6,11,1
-35.4739999999999,-16.1909999999999,6.3,1998,1,3,6,10,1
-22.3009999999999,170.911,7.5,1998,1,4,6,11,1
-12.029,-72.0739999999999,6.4,1998,1,10,4,54,1
14.374,-91.4729999999999,6.6,1998,1,10,8,20,1
-30.9849999999999,-71.4099999999999,6.6,1998,1,12,10,14,1
-15.848,-179.376,6.7,1998,1,12,16,36,1
-15.731,-179.329,6.6,1998,1,14,17,24,1
-2.11,68.09399999999991,6.0,1998,1,14,18,53,1
-44.970999999999904,-79.488,6.2,1998,1,19,18,23,1
-20.768,-179.178,6.0,1998,1,27,2,14,1
-22.542,179.048,6.3,1998,1,27,19,55,1
-22.411,179.035,6.5,1998,1,27,21,5,1
-23.913,-70.20699999999991,7.1,1998,1,30,12,16,1
-35.7629999999999,-97.058,6.0,1998,1,31,23,30,1
15.8829999999999,-96.298,6.4,1998,2,3,3,2,1
24.821,141.746,6.4,1998,2,7,1,18,1
52.718,-33.677,6.8,1998,2,16,23,53,1
-4.476,129.081999999999,6.5,1998,2,19,14,14,1
36.47899999999991,71.0859999999999,6.4,1998,2,20,12,18,1
14.38,-91.46599999999991,6.2,1998,3,3,2,24,1
30.154,57.604999999999905,6.6,1998,3,14,19,40,1
-50.008,163.107,6.7,1998,3,20,21,8,1
79.888,1.856,6.2,1998,3,21,16,33,1
36.433,70.13299999999991,6.0,1998,3,21,18,22,1
-11.43,66.245,6.1,1998,3,22,1,8,1
-62.877,149.526999999999,8.1,1998,3,25,3,12,1
-63.612,147.937,6.5,1998,3,25,12,17,1
-0.239,-17.9319999999999,6.1,1998,3,29,7,14,1
-17.552,-179.092,7.2,1998,3,29,19,48,1
-0.544,99.26099999999991,7.0,1998,4,1,17,56,1
-40.316,-74.87399999999991,6.7,1998,4,1,22,42,1
-8.148,-74.238,6.6,1998,4,3,22,1,1
-1.322,-15.651,6.2,1998,4,10,16,40,1
-23.635,-176.110999999999,6.2,1998,4,11,0,44,1
46.244999999999905,13.6519999999999,6.0,1998,4,12,10,55,1
-23.821,-179.871,6.1,1998,4,14,3,41,1
58.502,164.449999999999,6.1,1998,4,15,15,23,1
18.5249999999999,-101.203,6.0,1998,4,20,22,59,1
-35.2659999999999,-17.326,6.3,1998,4,25,6,7,1
-2.995,136.282,6.2,1998,4,27,18,40,1
22.306,125.308,7.5,1998,5,3,23,30,1
13.676,-90.747,6.3,1998,5,10,6,5,1
-5.147,151.714,6.6,1998,5,13,23,2,1
40.253999999999905,143.252999999999,6.0,1998,5,14,18,56,1
14.178,144.88,6.0,1998,5,15,5,58,1
-22.227,-179.519,6.9,1998,5,16,2,22,1
0.207,119.584,6.7,1998,5,21,5,34,1
-43.399999999999906,41.387,6.3,1998,5,21,22,31,1
-17.731,-65.4309999999999,6.6,1998,5,22,4,48,1
8.138,123.726,6.0,1998,5,23,17,44,1
-5.845,149.704,6.0,1998,5,27,15,27,1
52.238999999999905,159.526,6.0,1998,5,27,20,41,1
37.106,70.1099999999999,6.6,1998,5,30,6,22,1
39.027,143.441,6.2,1998,5,30,18,18,1
52.889,160.067,6.9,1998,6,1,5,34,1
15.959,-93.77599999999991,6.3,1998,6,7,23,20,1
-52.988,159.836999999999,6.2,1998,6,16,9,35,1
-11.5719999999999,-13.894,6.3,1998,6,18,4,17,1
-30.105,-177.925,6.0,1998,6,20,20,24,1
-37.295,-17.3909999999999,6.0,1998,6,24,10,44,1
36.878,35.307,6.3,1998,6,27,13,55,1
-60.35399999999991,153.143,6.3,1998,6,29,23,37,1
38.649999999999906,-28.626,6.2,1998,7,9,5,19,1
38.716999999999906,48.506999999999906,6.0,1998,7,9,14,19,1
-30.4869999999999,-178.994,6.9,1998,7,9,14,45,1
60.3778,-152.8193,6.3,1998,7,9,19,39,1
-11.0399999999999,166.16,7.0,1998,7,16,11,56,1
-2.961,141.925999999999,7.0,1998,7,17,8,49,1
-18.369,168.173,6.1,1998,7,18,16,41,1
-21.8359999999999,-175.792,6.0,1998,7,19,15,58,1
21.254,122.019,6.1,1998,7,24,18,44,1
-13.608,166.866999999999,6.3,1998,7,25,2,39,1
-32.3119999999999,-71.286,6.4,1998,7,29,7,14,1
-2.693,138.901,6.7,1998,7,29,18,0,1
-21.614,169.819999999999,6.1,1998,7,31,12,40,1
-21.6439999999999,169.919,6.0,1998,7,31,12,48,1
-0.593,-80.393,7.2,1998,8,4,18,59,1
-54.67399999999991,-135.520999999999,6.2,1998,8,5,12,54,1
7.324,94.305,6.0,1998,8,10,9,52,1
28.9319999999999,139.329,7.1,1998,8,20,6,40,1
51.618,175.247999999999,6.3,1998,8,20,15,0,1
14.6969999999999,120.046,6.1,1998,8,23,5,36,1
11.663,-88.0379999999999,6.7,1998,8,23,13,57,1
39.659999999999904,77.343,6.4,1998,8,27,9,3,1
-0.154,125.018,6.1,1998,8,28,12,40,1
-55.737,-27.045,6.0,1998,8,29,8,30,1
17.0919999999999,148.133,6.3,1998,8,30,1,48,1
50.909999999999904,-130.66,6.1,1998,8,30,11,33,1
5.41,126.764,6.8,1998,9,2,8,37,1
-29.4499999999999,-71.715,6.6,1998,9,3,17,37,1
-36.24,-97.7109999999999,6.1,1998,9,7,0,39,1
-34.75,-107.980999999999,6.1,1998,9,14,4,43,1
51.618,-173.15,6.1,1998,9,14,23,16,1
-5.624,151.637,6.3,1998,9,15,8,35,1
0.262,122.467,6.0,1998,9,21,6,52,1
-13.573,166.791,6.4,1998,9,21,12,9,1
11.8219999999999,143.154,6.0,1998,9,22,1,16,1
-8.194,112.413,6.6,1998,9,28,13,34,1
3.84,126.407,6.2,1998,9,28,19,23,1
13.738,-45.564999999999905,6.0,1998,10,1,3,41,1
28.5049999999999,127.614999999999,6.2,1998,10,3,11,15,1
-16.119,-71.40399999999991,6.1,1998,10,8,4,51,1
11.321,-86.45099999999991,6.0,1998,10,9,11,54,1
-0.403,119.84,6.0,1998,10,10,16,32,1
-56.912999999999904,-142.617999999999,6.3,1998,10,11,23,36,1
0.839,125.965999999999,6.6,1998,10,28,16,25,1
-9.135,121.421,6.4,1998,11,8,7,25,1
-6.954,129.021999999999,6.7,1998,11,9,5,30,1
-6.92,128.946,7.0,1998,11,9,5,38,1
-14.946,167.366999999999,6.0,1998,11,14,15,3,1
-21.5889999999999,-176.503999999999,6.3,1998,11,15,2,44,1
-3.315,130.765999999999,6.0,1998,11,18,15,48,1
22.605,125.783,6.3,1998,11,19,15,39,1
-16.515,-174.751,6.1,1998,11,24,23,54,1
-7.859,158.622,6.2,1998,11,25,18,5,1
-2.071,124.891,7.7,1998,11,29,14,10,1
1.253,126.197999999999,6.6,1998,12,6,0,47,1
-38.213999999999906,-71.033,6.0,1998,12,14,16,25,1
-15.057,167.312999999999,6.0,1998,12,14,19,35,1
31.2869999999999,131.286,6.0,1998,12,16,0,18,1
1.12,126.175,6.2,1998,12,16,17,45,1
-1.364,123.644,6.1,1998,12,26,15,39,1
-21.632,-176.376,6.9,1998,12,27,0,38,1
-18.5019999999999,-174.067,6.0,1999,1,5,8,32,1
-5.421,151.681,6.0,1999,1,12,8,49,1
-4.596,153.235,7.0,1999,1,19,3,35,1
30.6179999999999,131.086,6.4,1999,1,24,0,37,1
-21.132,-174.658999999999,6.1,1999,1,24,7,1,1
-26.463,74.4759999999999,6.3,1999,1,24,8,0,1
4.461,-75.724,6.4,1999,1,25,18,19,1
52.886,-169.122999999999,6.6,1999,1,28,8,10,1
-4.582,153.657999999999,6.4,1999,1,28,18,24,1
-20.305,-174.365,6.3,1999,2,3,1,13,1
19.1999999999999,121.265,6.0,1999,2,6,17,45,1
-12.853,166.697,7.3,1999,2,6,21,47,1
34.259,69.364,6.0,1999,2,11,14,8,1
-3.558,144.83,6.2,1999,2,13,14,45,1
-15.507,167.996,6.0,1999,2,14,21,12,1
-21.452,169.681999999999,6.4,1999,2,22,1,0,1
0.2,119.541,6.2,1999,2,23,7,27,1
51.60399999999991,104.864,6.0,1999,2,25,18,58,1
28.343,57.192999999999905,6.6,1999,3,4,5,38,1
5.397,121.937,7.1,1999,3,4,8,52,1
-34.673,-69.59999999999991,6.0,1999,3,5,3,35,1
-15.766,-179.526,6.1,1999,3,7,20,35,1
52.055999999999905,159.52,7.0,1999,3,8,12,25,1
51.587,-177.668,6.9,1999,3,20,10,47,1
55.896,110.214,6.0,1999,3,21,16,16,1
30.512,79.403,6.6,1999,3,28,19,5,1
5.827,-82.616,7.0,1999,3,31,5,54,1
-4.357,152.706999999999,6.2,1999,4,1,21,36,1
-19.899,168.193,6.2,1999,4,2,17,5,1
-16.66,-72.662,6.8,1999,4,3,6,17,1
13.173,-87.634,6.0,1999,4,3,10,10,1
-5.591,149.568,7.4,1999,4,5,11,8,1
-6.527,147.007,6.4,1999,4,6,8,22,1
43.60699999999991,130.349999999999,7.1,1999,4,8,13,10,1
-26.3539999999999,178.221,6.2,1999,4,9,12,16,1
-6.0,148.495,6.0,1999,4,11,16,50,1
-21.422,-176.46,6.8,1999,4,13,10,38,1
-31.888,-179.039999999999,6.5,1999,4,20,19,4,1
-1.648,-77.783,6.0,1999,4,26,18,17,1
14.364,-94.673,6.3,1999,5,5,22,41,1
29.501,51.88,6.2,1999,5,6,23,0,1
14.214,-91.94499999999991,6.1,1999,5,8,22,12,1
-5.159,150.88,7.1,1999,5,10,20,33,1
-36.101999999999904,-110.64,6.0,1999,5,11,1,0,1
43.031999999999904,143.835,6.2,1999,5,12,17,59,1
-4.751,152.485999999999,7.1,1999,5,16,0,51,1
-2.642,138.217,6.4,1999,5,16,15,25,1
-5.165,152.877,6.6,1999,5,17,10,7,1
-5.65,148.532999999999,6.1,1999,5,18,4,19,1
-20.731,169.881,6.1,1999,5,22,10,8,1
13.897,-90.768,6.3,1999,6,6,7,8,1
18.3859999999999,-97.436,7.0,1999,6,15,20,42,1
5.514,126.639,6.4,1999,6,18,10,55,1
18.324,-101.539,6.3,1999,6,21,17,43,1
-17.956,-178.187,6.0,1999,6,26,22,5,1
49.371,-129.204,6.0,1999,7,2,11,45,1
26.323,140.482,6.1,1999,7,3,5,30,1
49.232999999999905,155.559,6.1,1999,7,7,18,52,1
-6.514,154.943999999999,6.3,1999,7,9,5,4,1
15.782,-88.3299999999999,6.7,1999,7,11,14,14,1
-22.5459999999999,179.412,6.0,1999,7,18,10,34,1
-28.629,-177.608,6.5,1999,7,19,2,17,1
-5.151,151.942,6.2,1999,7,26,1,33,1
-28.69,-177.523,6.1,1999,7,28,0,16,1
-30.285,-178.014,6.3,1999,7,28,10,8,1
-30.367,-177.831999999999,6.5,1999,8,1,8,39,1
-1.716,122.456,6.2,1999,8,12,5,44,1
-5.885,104.711,6.4,1999,8,14,0,16,1
40.747999999999905,29.864,7.7,1999,8,17,0,1,1
9.044,-84.159,6.9,1999,8,20,10,2,1
-58.311,-13.196,6.2,1999,8,21,21,51,1
-40.509,-74.756,6.4,1999,8,22,9,35,1
-16.117,168.038999999999,6.6,1999,8,22,12,40,1
-3.522,145.657,6.2,1999,8,26,7,39,1
-1.287,-77.549,6.3,1999,8,28,12,40,1
3.103,65.855,6.0,1999,8,29,0,46,1
38.119,23.605,6.0,1999,9,7,11,56,1
-32.831,-178.27,6.0,1999,9,10,19,37,1
-20.934,-67.275,6.4,1999,9,15,3,1,1
-13.7899999999999,167.238,6.3,1999,9,17,14,54,1
51.207,157.556,6.0,1999,9,18,21,28,1
23.7719999999999,120.982,7.7,1999,9,20,17,47,1
23.785,121.202,6.3,1999,9,20,17,57,1
23.57,121.299,6.6,1999,9,20,18,3,1
23.7459999999999,121.188999999999,6.1,1999,9,20,18,11,1
23.756,121.246,6.8,1999,9,20,18,16,1
23.39,120.964,6.4,1999,9,20,21,46,1
23.7289999999999,121.167,6.4,1999,9,22,0,14,1
23.738,121.158,6.5,1999,9,25,23,52,1
54.59,168.263,6.2,1999,9,28,5,0,1
-30.738,-71.99299999999991,6.0,1999,9,29,18,1,1
16.059,-96.9309999999999,7.5,1999,9,30,16,31,1
-1.99,134.279,6.1,1999,10,10,7,3,1
54.656999999999904,-161.188999999999,6.4,1999,10,13,1,33,1
34.594,-116.271,7.1,1999,10,16,9,46,1
-56.121,-26.5779999999999,6.3,1999,10,18,2,43,1
-4.808,153.413999999999,6.3,1999,10,23,2,12,1
44.612,149.44,6.4,1999,10,24,4,21,1
-38.698999999999906,175.803,6.2,1999,10,25,20,31,1
23.378,121.52,6.3,1999,11,1,17,53,1
36.521999999999906,71.23999999999991,6.5,1999,11,8,16,45,1
49.314999999999905,155.633,6.1,1999,11,11,2,41,1
1.276,100.322,6.1,1999,11,11,18,5,1
40.758,31.161,7.2,1999,11,12,16,57,1
-1.339,88.9759999999999,7.0,1999,11,15,5,42,1
-5.978,148.819999999999,7.0,1999,11,17,3,27,1
-6.004,148.803,6.3,1999,11,17,11,36,1
0.523,126.066,6.0,1999,11,18,14,27,1
-6.351,148.763,7.0,1999,11,19,13,56,1
-21.75,-68.78,6.0,1999,11,21,3,51,1
18.544,-107.168,6.2,1999,11,21,6,46,1
-16.4229999999999,168.214,7.5,1999,11,26,13,21,1
-1.275,89.043,6.4,1999,11,29,3,46,1
-18.901,-69.171,6.6,1999,11,30,4,1,1
17.6469999999999,-82.35599999999991,6.3,1999,12,1,19,23,1
57.342399999999905,-154.3469,6.8,1999,12,6,23,12,1
57.202599999999904,-154.257299999999,6.12,1999,12,7,0,19,1
-15.911,-173.984,6.4,1999,12,7,21,29,1
-9.843,159.965,6.1,1999,12,8,13,34,1
-6.028,148.144,6.4,1999,12,9,10,18,1
-36.206,-97.316,6.5,1999,12,10,18,38,1
15.766,119.739999999999,7.3,1999,12,11,18,3,1
-5.786,150.973999999999,6.3,1999,12,15,4,41,1
-50.149,138.989,6.0,1999,12,16,14,17,1
-50.259999999999906,139.423,6.0,1999,12,17,0,27,1
-2.425,139.675,6.2,1999,12,18,17,44,1
12.8699999999999,144.571,6.0,1999,12,19,0,48,1
-6.845,105.555,6.5,1999,12,21,14,14,1
-10.885,165.456999999999,6.0,1999,12,22,13,32,1
-56.210999999999906,146.723,6.3,1999,12,24,19,26,1
-56.369,147.056,6.1,1999,12,24,22,35,1
5.609,-82.64499999999991,6.2,1999,12,28,12,46,1
-10.8599999999999,165.354,6.9,1999,12,29,13,29,1
-11.1649999999999,165.33,6.2,1999,12,29,22,53,1
-60.722,153.669999999999,6.0,2000,1,1,5,58,1
-11.371,165.377999999999,6.1,2000,1,5,7,40,1
58.03999999999991,-136.87,6.1,2000,1,6,10,42,1
58.03999999999991,-136.87,6.2,2000,1,6,10,42,1
16.0949999999999,119.483999999999,6.2,2000,1,6,21,31,1
-9.805,159.811,6.4,2000,1,8,1,19,1
-23.169,-70.122,6.4,2000,1,8,11,59,1
-16.925,-174.247999999999,7.2,2000,1,8,16,47,1
-18.823,174.37,6.5,2000,1,9,21,54,1
-17.6099999999999,-178.741999999999,6.2,2000,1,13,20,7,1
-21.216,-179.255,6.0,2000,1,15,12,49,1
36.372,70.379,6.0,2000,1,19,7,9,1
43.649,-127.257,6.1,2000,1,20,9,41,1
-17.2719999999999,-174.002,6.3,2000,1,26,13,26,1
43.04599999999991,146.836999999999,6.8,2000,1,28,14,21,1
26.076,124.496,6.0,2000,1,28,16,39,1
-5.844,150.876,6.6,2000,2,6,11,33,1
42.853,131.572,6.0,2000,2,13,2,57,1
-19.5279999999999,173.818,7.1,2000,2,25,1,43,1
13.795,144.782,6.2,2000,2,26,8,11,1
9.406,-78.5319999999999,6.1,2000,2,26,18,24,1
-17.588,-178.984,6.0,2000,2,28,22,15,1
-50.066,-114.200999999999,6.0,2000,2,29,4,35,1
-18.158,169.014,6.0,2000,2,29,22,44,1
-7.321,128.491,6.4,2000,3,3,22,9,1
-6.817,143.806999999999,6.6,2000,3,3,22,22,1
-60.167,149.867999999999,6.4,2000,3,4,2,24,1
-62.902,145.637,6.1,2000,3,5,23,57,1
14.975,-92.444,6.3,2000,3,12,22,21,1
22.338,143.729999999999,7.6,2000,3,28,11,0,1
4.082,125.61,6.2,2000,4,3,15,20,1
-18.045,65.51699999999991,6.3,2000,4,7,19,8,1
-20.664,-176.468999999999,6.0,2000,4,18,17,28,1
51.421999999999905,-178.137,6.0,2000,4,21,4,35,1
-28.3069999999999,-62.99,7.0,2000,4,23,9,27,1
-28.384,-62.942999999999905,6.1,2000,4,23,17,1,1
17.439,147.515999999999,6.0,2000,5,2,15,3,1
-1.105,123.572999999999,7.6,2000,5,4,4,21,1
-17.914,-178.521999999999,6.5,2000,5,4,20,36,1
-11.295,165.431999999999,6.3,2000,5,6,13,44,1
-4.457,150.003999999999,6.1,2000,5,8,10,28,1
-23.5479999999999,-66.4519999999999,7.2,2000,5,12,18,43,1
35.975,70.6569999999999,6.3,2000,5,12,23,10,1
-4.296,123.164,6.3,2000,5,14,20,8,1
71.1899999999999,-8.263,6.0,2000,5,21,19,58,1
11.359,139.245,6.0,2000,5,26,0,30,1
44.512999999999906,-130.080999999999,6.2,2000,6,2,11,13,1
35.552,140.464,6.2,2000,6,3,8,54,1
-4.721,102.087,7.9,2000,6,4,16,28,1
-4.646,102.102,6.7,2000,6,4,16,39,1
28.7229999999999,65.38299999999991,6.0,2000,6,4,17,52,1
40.692999999999905,32.9919999999999,6.0,2000,6,6,2,41,1
-5.093,102.699,6.2,2000,6,6,9,58,1
29.4239999999999,131.420999999999,6.4,2000,6,6,14,57,1
26.856,97.238,6.3,2000,6,7,21,46,1
-4.612,101.905,6.7,2000,6,7,23,45,1
-5.071,152.495,6.3,2000,6,9,1,27,1
-5.549,102.679,6.0,2000,6,9,8,0,1
-11.301,162.062,6.1,2000,6,9,8,41,1
30.491,137.729999999999,6.3,2000,6,9,23,31,1
23.843,121.224999999999,6.4,2000,6,10,18,23,1
-50.579,139.55,6.6,2000,6,11,11,55,1
-25.5159999999999,178.045999999999,6.4,2000,6,14,2,15,1
4.542,127.721999999999,6.3,2000,6,14,17,0,1
-17.902,176.211999999999,6.0,2000,6,14,23,1,1
29.3679999999999,132.081999999999,6.1,2000,6,15,11,10,1
-33.877,-70.08799999999991,6.4,2000,6,16,7,55,1
63.966,-20.4869999999999,6.8,2000,6,17,15,40,1
-13.802,97.453,7.9,2000,6,18,14,44,1
63.979999999999905,-20.7579999999999,6.5,2000,6,21,0,51,1
31.183,131.205999999999,6.0,2000,6,25,6,34,1
34.2209999999999,139.131,6.1,2000,7,1,7,1,1
51.411,179.978,6.2,2000,7,7,15,46,1
57.354599999999905,-154.198,6.29,2000,7,11,1,32,1
34.319,139.259999999999,6.1,2000,7,15,1,30,1
20.253,122.043,6.4,2000,7,16,3,21,1
-7.747,150.917,7.3,2000,7,16,3,57,1
-12.404,166.508999999999,6.1,2000,7,16,17,25,1
36.283,70.924,6.3,2000,7,17,22,53,1
36.509999999999906,140.983,6.0,2000,7,20,18,39,1
9.416,-85.32899999999991,6.4,2000,7,21,1,53,1
33.901,139.376,6.5,2000,7,30,12,25,1
-16.6969999999999,174.542,6.2,2000,7,31,22,44,1
-29.279,-176.349999999999,6.2,2000,7,31,23,1,1
-12.037,166.448,6.6,2000,8,3,1,9,1
48.786,142.246,6.8,2000,8,4,21,13,1
28.856,139.556,7.4,2000,8,6,7,27,1
-7.018,123.357,6.5,2000,8,7,14,33,1
-15.693,167.985999999999,6.3,2000,8,9,0,8,1
18.198,-102.48,6.5,2000,8,9,11,41,1
-16.797,174.331999999999,6.4,2000,8,9,22,55,1
-3.072,136.111999999999,6.0,2000,8,12,10,26,1
-9.377,153.854,6.0,2000,8,14,22,11,1
-31.5109999999999,179.724999999999,6.6,2000,8,15,4,30,1
-53.02,-45.966,6.1,2000,8,21,9,16,1
-4.11,127.394,6.8,2000,8,28,15,5,1
-3.986,127.325,6.1,2000,8,28,15,38,1
-4.163,127.311,6.0,2000,8,28,19,29,1
-4.124,127.027,6.3,2000,8,28,19,29,1
1.438,96.59099999999991,6.0,2000,9,1,11,56,1
-20.073,-179.134999999999,6.0,2000,9,2,17,2,1
-1.112,129.331999999999,6.1,2000,9,10,19,6,1
-15.877,-173.691,6.3,2000,9,11,17,17,1
35.389,99.343,6.1,2000,9,12,0,27,1
-5.435,101.822999999999,6.0,2000,9,12,16,27,1
-15.742,179.800999999999,6.2,2000,9,14,14,59,1
-4.964,102.104,6.2,2000,9,22,18,22,1
-17.178,-173.926999999999,6.4,2000,9,26,6,17,1
-0.215,-80.58199999999991,6.4,2000,9,28,23,23,1
-7.977,30.709,6.5,2000,10,2,2,25,1
40.281999999999904,143.124,6.3,2000,10,3,4,13,1
11.124,-62.558999999999905,6.2,2000,10,4,14,37,1
-15.4209999999999,166.91,7.0,2000,10,4,16,58,1
31.7319999999999,-40.957999999999906,6.1,2000,10,5,13,39,1
6.853,126.822,6.1,2000,10,5,20,6,1
35.456,133.133999999999,6.7,2000,10,6,4,30,1
-17.286,-175.175999999999,6.3,2000,10,21,5,25,1
-47.347,-12.403,6.0,2000,10,21,11,35,1
-34.6049999999999,-109.648,6.0,2000,10,25,5,26,1
-6.549,105.63,6.8,2000,10,25,9,32,1
-34.6779999999999,-109.458,6.1,2000,10,25,19,0,1
26.2659999999999,140.46,6.1,2000,10,27,4,21,1
-4.766,153.944999999999,7.0,2000,10,29,8,37,1
-9.708,119.075,6.0,2000,10,30,12,1,1
-17.867,-175.312,6.2,2000,10,31,18,43,1
-45.07,167.008999999999,6.1,2000,11,1,10,35,1
-55.627,-29.876,6.8,2000,11,7,0,18,1
-5.432,154.015999999999,6.2,2000,11,7,7,50,1
7.042,-77.82899999999991,6.5,2000,11,8,6,59,1
42.488999999999905,144.764999999999,6.0,2000,11,13,15,57,1
-3.98,152.169,8.0,2000,11,16,4,54,1
-5.069,153.238,6.0,2000,11,16,5,21,1
-5.233,153.102,7.8,2000,11,16,7,42,1
-4.827,153.226,6.5,2000,11,16,7,45,1
-5.29,152.967999999999,6.2,2000,11,16,11,5,1
-5.496,151.781,7.8,2000,11,17,21,1,1
-5.097,153.181,6.6,2000,11,18,2,5,1
-5.228,151.770999999999,6.8,2000,11,18,6,54,1
-5.384,153.452,6.1,2000,11,18,23,5,1
-5.133,151.655,6.0,2000,11,19,2,45,1
-5.588,151.866999999999,6.1,2000,11,19,5,35,1
-5.486,152.152999999999,6.2,2000,11,21,17,33,1
-5.43,152.687999999999,6.1,2000,11,21,21,21,1
-4.585,153.057999999999,6.3,2000,11,23,18,43,1
40.244999999999905,49.945999999999906,6.8,2000,11,25,18,9,1
40.167,49.954,6.5,2000,11,25,18,10,1
-24.869,-70.88599999999991,6.3,2000,11,29,10,25,1
14.8759999999999,-93.944,6.1,2000,12,4,4,43,1
39.566,54.79899999999991,7.0,2000,12,6,17,11,1
-4.218,152.724999999999,6.5,2000,12,6,22,57,1
6.015,-82.679,6.1,2000,12,12,5,26,1
38.457,31.3509999999999,6.0,2000,12,15,16,44,1
